"","entity_name","catCode","meanQ32020","medianQ32020","upperboundQ32020","lowerboundQ32020","confintQ32020","pvalEmpricialQ32020","meanQ42020","medianQ42020","upperboundQ42020","lowerboundQ42020","confintQ42020","pvalEmpricialQ42020","meanQ12021","medianQ12021","upperboundQ12021","lowerboundQ12021","confintQ12021","pvalEmpricialQ12021","meanQ22021","medianQ22021","upperboundQ22021","lowerboundQ22021","confintQ22021","pvalEmpricialQ22021","meanQ32021","medianQ32021","upperboundQ32021","lowerboundQ32021","confintQ32021","pvalEmpricialQ32021","meanQ42021","medianQ42021","upperboundQ42021","lowerboundQ42021","confintQ42021","pvalEmpricialQ42021","meanAllpost","medianAllpost","upperboundAllpost","lowerboundAllpost","confintAllpost","pvalEmpricialAllpost","Category","rn","Q32020w","Q42020w","Q12021w","Q22021w","Q32021w","Q42021w","2020-04-01","Apr 2020","RMSPE","mean_monthly_pts","median_monthly_pts","short_name","recoveredMonth","fullRecovery","recoveredMonthNum","adj.pval_Q32020","adj.pval_Q42020","adj.pval_Q12021","adj.pval_Q22021","adj.pval_Q32021","adj.pval_Q42021","Q32020w_adj","Q42020w_adj","Q12021w_adj","Q22021w_adj","Q32021w_adj","Q42021w_adj"
"154","ocular laceration w/ prolapse","G",-0.101451769076548,-0.102811051389558,-0.0136371951492182,-0.18143733521612,"(-0.181,-0.014)",0.03183,-0.105605885860804,-0.107283113593411,-0.0169848323472865,-0.185330170754188,"(-0.185,-0.017)",0.02661,-0.100043896873414,-0.101836087548165,-0.00561296567304908,-0.18509943177437,"(-0.185,-0.006)",0.04776,-0.0729562565441629,-0.0747067274690859,0.0216027115561804,-0.158371796298106,"(-0.158,0.022)",0.1342,-0.0769552949381327,-0.0784940433770387,0.0171861125689371,-0.162152240782122,"(-0.162,0.017)",0.11839,-0.158744694277174,-0.160274788663758,-0.07196941761006,-0.237062405108206,"(-0.237,-0.072)",0.00139,-0.101452830322379,-0.10168039994805,-0.066030526944141,-0.135113959587175,"(-0.135,-0.066)",0.00001,"OGI/IOFB",154,-0.349739354142489,-0.382976386172612,-0.304290196263013,-0.146527100565525,-0.164204978140572,-1.04429427723907,-0.489821452921763,-4.08259893398708,0.0995312312259931,603.83,609,"OGI","6",TRUE,6,0.06366,0.06366,0.07164,0.1342,0.1342,0.00834,-0.279418346444262,-0.290859610143836,-0.263725886801672,-0.146527100565525,-0.154558865470621,-0.759861968078235
"155","ocular laceration w/o prolapse","G",0.0149614787862122,0.0125865642558289,0.133664930391961,-0.0903262648035461,"(-0.09,0.134)",0.78471,0.0210783476954816,0.0189733786491511,0.140067584476745,-0.0852878820338316,"(-0.085,0.14)",0.70148,0.10405439092872,0.100771980101178,0.252960584602874,-0.0257967795197385,"(-0.026,0.253)",0.09448,0.129536773537493,0.12688840029818,0.275895821058625,-0.00066225097048093,"(-0.001,0.276)",0.03487,0.112056674761811,0.108600359374284,0.261485104713767,-0.0184612138557386,"(-0.018,0.261)",0.07045,0.125808142391503,0.122316488627864,0.276389151131442,-0.00512590201037703,"(-0.005,0.276)",0.04388,0.0876388461568166,0.0872111021715936,0.140984236899485,0.0368267696778477,"(0.037,0.141)",0.00029,"OGI/IOFB",155,0.00362727671933585,0.00747359987915093,0.245502507305821,0.434742046883369,0.297269778308917,0.393313573292975,-0.400617597901439,-2.62128587849992,0.119824598129143,653.77,639.5,"OGI","6",TRUE,6,0.78471,0.78471,0.14172,0.13164,0.1409,0.13164,0.00362727671933585,0.00511025687837395,0.203312082438779,0.262659689087105,0.219598010134845,0.255099202047163
"156","ocular pain","H",-0.170418882487922,-0.171296999112422,-0.0972269857358465,-0.238416961899563,"(-0.238,-0.097)",0.0001,-0.174739004915419,-0.175608509795916,-0.101691605029483,-0.243338683331008,"(-0.243,-0.102)",0.00009,-0.150333174421165,-0.15140113618871,-0.068408838248949,-0.226413259531313,"(-0.226,-0.068)",0.00188,-0.123354591473137,-0.124356448351155,-0.0394353632537286,-0.201174239963637,"(-0.201,-0.039)",0.00901,-0.137017269768155,-0.138017364025059,-0.0551329769840857,-0.21384628114859,"(-0.214,-0.055)",0.00394,-0.192259732815985,-0.193270936196998,-0.114790098128074,-0.264495751718461,"(-0.264,-0.115)",0.00012,-0.156653248238786,-0.156789337290825,-0.126130926901757,-0.186361824946712,"(-0.186,-0.126)",0.00001,"Other specified eye disorders",156,-1.56961591352557,-1.62781630319485,-0.943563689078819,-0.580928605754462,-0.758606329486054,-1.73572448526462,-0.586262557104115,-5.29278939617279,0.0932117750799658,16155.77,16145.5,"Other","18",FALSE,18,0.00024,0.00024,0.00282,0.00901,0.004728,0.00024,-1.42041950965261,-1.45642717553165,-0.882608832259898,-0.580928605754462,-0.733625127554266,-1.60246019352801
"157","oculomotor nerve palsy","E",-0.105261496976288,-0.106940250591441,0.00428551888731187,-0.204742287507417,"(-0.205,0.004)",0.07606,-0.0701554166600166,-0.07215872200824,0.0424984273704276,-0.172490038072548,"(-0.172,0.042)",0.23394,-0.123127106431875,-0.125374290611198,0.00594522350891043,-0.239588812391665,"(-0.24,0.006)",0.08561,0.0398530823796817,0.0371282444632538,0.192317914932771,-0.0969755575827374,"(-0.097,0.192)",0.57119,-0.139532578865498,-0.141887546488763,-0.0123119005356546,-0.253164378144284,"(-0.253,-0.012)",0.05105,-0.0817061594419875,-0.08412866276152,0.0532006805675799,-0.202492441049404,"(-0.202,0.053)",0.24603,-0.0713781927727964,-0.0718646980880622,-0.0215560225009503,-0.118950912502866,"(-0.119,-0.022)",0.0087,"Neuro-ophthalmology",157,-0.271178118611877,-0.10191411479531,-0.302640662826467,0.0223190562337421,-0.415102408432078,-0.11457669439659,-0.517749621162833,-3.95649994112153,0.106616508923901,1490.5,1511.5,"Neuro","6",TRUE,6,0.17122,0.295236,0.17122,0.57119,0.17122,0.295236,-0.185766121397767,-0.0855882222275939,-0.217295456152708,0.0223190562337421,-0.246247932330951,-0.0996799002074716
"158","optic atrophy","E",-0.129520965221411,-0.129747155068679,-0.0901019865791331,-0.167521524766384,"(-0.168,-0.09)",0.00001,-0.132063802854043,-0.132396046750089,-0.0928178180676961,-0.169652752723807,"(-0.17,-0.093)",0.00001,-0.110751071693959,-0.111089590017753,-0.0669519892074574,-0.152697191988417,"(-0.153,-0.067)",0.00002,-0.133110812593878,-0.133336391396221,-0.0909790985694797,-0.173903216940481,"(-0.174,-0.091)",0.00001,-0.113161118074694,-0.113465852499388,-0.0695788737652821,-0.155160363841582,"(-0.155,-0.07)",0.00002,-0.197833680589595,-0.198159763987867,-0.158528530818436,-0.235720514317136,"(-0.236,-0.159)",0.00001,-0.132837334452613,-0.13287278700593,-0.116686549959156,-0.148796080792994,"(-0.149,-0.117)",0.00001,"Neuro-ophthalmology",158,-1.49116521874511,-1.52044071887912,-1.19830204048946,-1.53249486397494,-1.22437820798416,-2.27764441908873,-0.779048310245954,-7.74709754919699,0.0591478124217408,26691.92,26989,"Neuro","No recovery",FALSE,0,0.000015,0.000015,0.00002,0.000015,0.00002,0.000015,-1.43864898657933,-1.46689345477773,-1.19830204048946,-1.4785230739562,-1.22437820798416,-2.19742976440104
"159","optic chiasm disorders","E",0.054918122113086,0.053688142643641,0.137037098859477,-0.0202033783392267,"(-0.02,0.137)",0.14481,-0.0771021504302961,-0.0779882339673642,-0.00699386914506233,-0.141983416632925,"(-0.142,-0.007)",0.03758,0.0325660098510744,0.0313477960605957,0.117882699677178,-0.0462859889344766,"(-0.046,0.118)",0.41521,0.090653111512218,0.0893859122970555,0.181476253679683,0.00855844135976369,"(0.009,0.181)",0.02291,0.15043855947142,0.149134113820445,0.245412793687798,0.0627736070359231,"(0.063,0.245)",0.00014,0.055702183046119,0.0545963926394113,0.141611682647999,-0.0227137464397546,"(-0.023,0.142)",0.15901,0.049051547085692,0.0488920259176391,0.0818759998725136,0.0170855653668756,"(0.017,0.082)",0.00144,"Neuro-ophthalmology",159,0.106120085413671,-0.252993997444241,0.0286245737716091,0.342322628220896,1.33497193922214,0.102424516100554,-0.640640534026126,-5.78371479495626,0.115515630272738,318.88,319.5,"Neuro","6",FALSE,6,0.190812,0.07516,0.41521,0.06873,0.00084,0.190812,0.0909700366001983,-0.199550859258372,0.0286245737716091,0.242730005907572,1.06542222575219,0.0922688073707633
"160","optic nerve/pathway injury","E",-0.143436694533445,-0.145635000666142,-0.0464099556304159,-0.229374835304674,"(-0.229,-0.046)",0.00708,-0.0895751888046994,-0.0915746833430088,0.0146282350580927,-0.181045795711413,"(-0.181,0.015)",0.09693,0.0407022410292396,0.0379251521279834,0.170991823657723,-0.073977688104521,"(-0.074,0.171)",0.49152,-0.0636688275398215,-0.0662034452833635,0.0524986465630305,-0.165204449645494,"(-0.165,0.052)",0.27425,-0.210637364530456,-0.212643871097181,-0.115470124041522,-0.295068096029055,"(-0.295,-0.115)",0.00036,-0.29717769281951,-0.299051385605623,-0.210826751286139,-0.37275574032815,"(-0.373,-0.211)",0.00001,-0.127681251749112,-0.128017040862828,-0.087188927117123,-0.166029078642678,"(-0.166,-0.087)",0.00001,"Neuro-ophthalmology",160,-0.710080684245299,-0.209047548929561,0.0289088744893921,-0.0823693286700415,-1.67022929303553,-3.42138462728284,-0.688360770825876,-5.73739866314332,0.111273014358435,143.68,146,"Neuro","6",FALSE,6,0.01416,0.145395,0.49152,0.3291,0.00108,0.00006,-0.610657943840603,-0.172727935317054,0.0289088744893921,-0.0707611289137355,-1.43882049590971,-2.88891368213013
"161","optic neuritis","E",-0.0767324496082236,-0.0775754177761921,0.00134677808483161,-0.149536403440613,"(-0.15,0.001)",0.06381,-0.106984134504316,-0.107881650232173,-0.0327049554599984,-0.176439791837789,"(-0.176,-0.033)",0.00951,-0.0463032776809762,-0.0477601166704473,0.0506750906108274,-0.135848117362216,"(-0.136,0.051)",0.3549,0.0043332466223707,0.00305636829371042,0.105603360202222,-0.0892550641202846,"(-0.089,0.106)",0.92989,-0.0267199126677101,-0.0278623941231383,0.0710385462225726,-0.118661964424645,"(-0.119,0.071)",0.59167,-0.0986874177581059,-0.0999390171209702,-0.0083405648895184,-0.182399157032479,"(-0.182,-0.008)",0.04581,-0.0547970861558518,-0.0549793861747161,-0.0196674372168862,-0.0890982986949589,"(-0.089,-0.02)",0.00372,"Neuro-ophthalmology",161,-0.211155835500374,-0.498055159649945,-0.0479664552676826,0.000314979274469957,-0.0140227766852751,-0.304278264142495,-0.631017108833145,-5.95268975149866,0.0711313450933717,4077.77,4159.5,"Neuro","6",TRUE,6,0.12762,0.05706,0.53235,0.92989,0.710004,0.12762,-0.157968954396976,-0.306365323594669,-0.0291920917770032,0.000314979274469957,-0.00915116061029969,-0.203167607380995
"162","orbit inflammation - acute","F",-0.146213205566716,-0.147659500030477,-0.0503570019922527,-0.233428507925882,"(-0.233,-0.05)",0.00714,-0.196400037068775,-0.197849356550118,-0.106570261206406,-0.278686318468658,"(-0.279,-0.107)",0.00034,-0.143589094280539,-0.145421942589149,-0.0382986069338338,-0.23922564907101,"(-0.239,-0.038)",0.01605,-0.15435037940116,-0.156262329958806,-0.0513070986072673,-0.24781991888643,"(-0.248,-0.051)",0.00892,-0.194751416583995,-0.196394964010744,-0.0961020286723253,-0.283505973670378,"(-0.284,-0.096)",0.00136,-0.262136942039076,-0.263665621593602,-0.171790702742631,-0.343577411836832,"(-0.344,-0.172)",0.00004,-0.180341618967112,-0.180524313396207,-0.142612668132994,-0.216511924787136,"(-0.217,-0.143)",0.00001,"Oculofacial plastics and orbital conditions",162,-0.722591876356582,-1.56856165033772,-0.593316804323559,-0.728450338522776,-1.28541204514352,-2.65456411072112,-0.553816619054541,-4.61599042894011,0.0922116194237864,823.82,838,"Oculoplastics","6",FALSE,6,0.010704,0.00102,0.01605,0.010704,0.00272,0.00024,-0.663389458267769,-1.35279415611909,-0.593316804323559,-0.700308937058619,-1.15042064982827,-2.18487776258812
"163","orbit inflammation - chronic","F",-0.0854491046152961,-0.0865243357560795,-0.0168335984672425,-0.149362187984385,"(-0.149,-0.017)",0.01929,-0.232081486061744,-0.232782172712993,-0.174380322264626,-0.285589375001044,"(-0.286,-0.174)",0.00001,-0.0921900185174601,-0.0932638206801313,-0.0135853264384121,-0.164636493278359,"(-0.165,-0.014)",0.02834,-0.0711791180690961,-0.0722877475672891,0.00809940237492314,-0.144641637627088,"(-0.145,0.008)",0.08656,-0.0679304689878792,-0.0690123903650354,0.0134404801848727,-0.143231642748781,"(-0.143,0.013)",0.10827,-0.160761599291401,-0.161739935506015,-0.087908115509575,-0.228043445401682,"(-0.228,-0.088)",0.00019,-0.11504430518567,-0.115215694715472,-0.086520058180698,-0.14265647169819,"(-0.143,-0.087)",0.00001,"Oculofacial plastics and orbital conditions",163,-0.337367459099271,-2.67193685082839,-0.328517383499318,-0.17416942706713,-0.151018071390516,-1.37748359096457,-0.655212467981437,-6.18093628304231,0.0765974673191074,437.73,444,"Oculoplastics","No recovery",FALSE,0,0.03858,0.00006,0.04251,0.103872,0.10827,0.00057,-0.278138653153807,-2.25610265054474,-0.291137547674643,-0.161191939449552,-0.151018071390516,-1.2008689224371
"164","orbit penetrating wound w/ FB","G",-0.0348931447122817,-0.0374128948501298,0.0832754282515835,-0.138373914526385,"(-0.138,0.083)",0.5404,-0.0492185608612023,-0.0516882550940674,0.0685246516144051,-0.152816467334742,"(-0.153,0.069)",0.39475,0.0199661177782548,0.0164885159351982,0.160519508917873,-0.101279780355667,"(-0.101,0.161)",0.75585,0.107291449938523,0.103598816621027,0.257153988842687,-0.0226668662706073,"(-0.023,0.257)",0.08953,-0.0846722803562395,-0.0875046601534649,0.0367034036273098,-0.190147442163571,"(-0.19,0.037)",0.17185,-0.171578441999662,-0.174150841556862,-0.0610910809497081,-0.267433252954466,"(-0.267,-0.061)",0.00599,-0.0253521879843164,-0.0259082029888902,0.0234797101386781,-0.0719784114098866,"(-0.072,0.023)",0.29921,"OGI/IOFB",164,-0.021474834926911,-0.0457487815608677,0.00558876265193837,0.258913743637958,-0.149119170463612,-0.878080792952909,-0.444431923408018,-3.39622629727301,0.11933694768211,131.52,130.5,"OGI","6",TRUE,6,0.64848,0.592125,0.75585,0.26859,0.3437,0.03594,-0.015113062461531,-0.025792372460352,0.00558876265193837,0.141042038266477,-0.0904288180631037,-0.570653494784618
"165","orbital floor fracture","F",-0.259401747254926,-0.260952217484871,-0.170371438435475,-0.33980405624562,"(-0.34,-0.17)",0.00003,-0.26893390902324,-0.270512742499981,-0.180798324825979,-0.348808147354812,"(-0.349,-0.181)",0.00001,-0.23479535242758,-0.23678739286012,-0.133861206987493,-0.325310180552597,"(-0.325,-0.134)",0.0005,-0.221123345242411,-0.223014033459277,-0.119392459273262,-0.313219469921415,"(-0.313,-0.119)",0.00061,-0.240280051772898,-0.242034435316502,-0.140853924292633,-0.329792167695237,"(-0.33,-0.141)",0.00044,-0.338677228806693,-0.340277257173414,-0.252017917000514,-0.416328720612523,"(-0.416,-0.252)",0.00001,-0.256167193989215,-0.256416706634018,-0.219597389211019,-0.29123059077919,"(-0.291,-0.22)",0.00001,"Oculofacial plastics and orbital conditions",165,-2.70149103439277,-3.09621604958765,-1.78465657175584,-1.63676641162516,-1.85706104562422,-3.89916569193412,-0.639402331184858,-5.32933635330404,0.113569559117582,1155.73,1166.5,"Oculoplastics","No recovery",FALSE,0,0.00006,0.00003,0.0006,0.00061,0.0006,0.00003,-2.52168744465069,-2.80076195229516,-1.74184831757326,-1.63676641162516,-1.78253700339375,-3.52709072647503
"166","other binocular eye mvmt dis","E",-0.20048079596799,-0.20144207571918,-0.122359427464418,-0.273399253889913,"(-0.273,-0.122)",0.00006,-0.193741855070188,-0.19455470062579,-0.115292913292145,-0.266784950863642,"(-0.267,-0.115)",0.00011,-0.203677918584191,-0.2047853884029,-0.109782369136903,-0.289578289817401,"(-0.29,-0.11)",0.00075,-0.120810456094742,-0.122192033606252,-0.0173032546441928,-0.21593955844742,"(-0.216,-0.017)",0.03671,-0.198286132957643,-0.199771600290733,-0.103994843451801,-0.284909481777296,"(-0.285,-0.104)",0.00076,-0.186058992712072,-0.187411748289258,-0.0903914281048447,-0.274054275993923,"(-0.274,-0.09)",0.00199,-0.182422022349135,-0.182634552241415,-0.147190531283098,-0.21646929107627,"(-0.216,-0.147)",0.00001,"Neuro-ophthalmology",166,-1.94890709656335,-1.76596285845215,-1.465551703043,-0.399243048961868,-1.42412910256241,-1.15721635137533,-0.841097916271314,-7.59344781350799,0.100110377027351,4115.68,4187,"Neuro","15",FALSE,15,0.00033,0.00033,0.00114,0.03671,0.00114,0.002388,-1.60713784210648,-1.55311567564268,-1.3802696535494,-0.399243048961868,-1.34373099422639,-1.12329378616855
"167","other binocular vision disorders","A",-0.190410457550372,-0.191716581687581,-0.104631653272938,-0.268107730860941,"(-0.268,-0.105)",0.00029,-0.353659030577185,-0.354536327764466,-0.287567339237498,-0.414225221143613,"(-0.414,-0.288)",0.00001,-0.100927205404654,-0.103273539162884,0.0160011793967253,-0.206112707937475,"(-0.206,0.016)",0.0967,-0.22309882233211,-0.224871232349794,-0.12305694230931,-0.313535339401938,"(-0.314,-0.123)",0.00043,-0.334931661434636,-0.336286900111005,-0.25069157583514,-0.410772069615422,"(-0.411,-0.251)",0.00001,-0.327550549938752,-0.328926804275751,-0.244490711368139,-0.403257210690646,"(-0.403,-0.244)",0.00001,-0.241332532227927,-0.241582065810467,-0.205872357120725,-0.275321167903135,"(-0.275,-0.206)",0.00001,"Blindness and vision defects",167,-1.55101306583313,-4.07165005904876,-0.235780271026239,-1.72940079646559,-3.85604325395561,-3.77106506745486,-0.877051600208737,-7.91803834857016,0.122956891751675,653.27,652,"Blind","No recovery",FALSE,0,0.000435,0.00002,0.0967,0.000516,0.00002,0.00002,-1.47380826907754,-3.82651229912462,-0.235780271026239,-1.6887250718591,-3.62388631715193,-3.54402432727395
"168","other choroid disorders","K",-0.1682606437373,-0.169150713663065,-0.107053790663433,-0.22533081664594,"(-0.225,-0.107)",0.00001,-0.207996807888697,-0.208624363680963,-0.150633014945371,-0.262530033030042,"(-0.263,-0.151)",0.00001,-0.170279679704631,-0.171271503676176,-0.0948438078398083,-0.239726286970065,"(-0.24,-0.095)",0.00016,-0.179402027174029,-0.180370030296957,-0.106318735114986,-0.24757685276352,"(-0.248,-0.106)",0.00008,-0.152487561260806,-0.153521059909118,-0.0767944377861508,-0.222443787212076,"(-0.222,-0.077)",0.00069,-0.215276217600377,-0.21603418979914,-0.146175447014717,-0.279616703224449,"(-0.28,-0.146)",0.00001,-0.174431761497215,-0.174578412198009,-0.147377921508392,-0.200684052008163,"(-0.201,-0.147)",0.00001,"Retinal and vitreous conditions",168,-1.93717225003544,-2.3946517461743,-1.48830174106276,-1.69238613915191,-1.10992935212619,-2.47845904761385,-0.630629082952221,-5.94902931558914,0.0684322770308679,1545.17,1609.5,"Retina/Vitreous","No recovery",FALSE,0,0.00002,0.00002,0.000192,0.00012,0.00069,0.00002,-1.82054285922973,-2.25047934522078,-1.45725608476863,-1.61964487680897,-1.10992935212619,-2.32924094434254
"169","other conjunctival disorders","C",-0.228742021787069,-0.229235279629977,-0.177878607658459,-0.277006929217195,"(-0.277,-0.178)",0.00001,-0.218416448138257,-0.218794467884507,-0.166929666233436,-0.267419502216394,"(-0.267,-0.167)",0.00001,-0.21688047679075,-0.217530030765027,-0.154142996327186,-0.276048528249527,"(-0.276,-0.154)",0.00001,-0.172347365383,-0.172952559764417,-0.10626719663023,-0.234067125125935,"(-0.234,-0.106)",0.00001,-0.220426533329295,-0.221169379271148,-0.157868490135694,-0.278756144174781,"(-0.279,-0.158)",0.00001,-0.258065351922372,-0.258777477658925,-0.199583698086144,-0.313380697852032,"(-0.313,-0.2)",0.00001,-0.215898112111801,-0.21596677769587,-0.192903290867245,-0.238328347972943,"(-0.238,-0.193)",0.00001,"Cornea and external disease",169,-2.63348984754112,-2.51461228773929,-2.49692876409911,-1.98422237173847,-2.53775424872195,-2.97108716177358,-0.751784402760444,-7.47597681369876,0.0758811694986416,14950.98,15110.5,"Cornea/External","No recovery",FALSE,0,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,-2.63348984754112,-2.51461228773929,-2.49692876409911,-1.98422237173847,-2.53775424872195,-2.97108716177358
"170","other corneal deformities","C",-0.0719690183237482,-0.0725030285898472,-0.0125863401230582,-0.127972569866137,"(-0.128,-0.013)",0.02242,-0.00580033686145315,-0.00638309046137918,0.0579001311075401,-0.0658536961619382,"(-0.066,0.058)",0.84994,-0.00138220285017705,-0.00219278406481357,0.0751571062656124,-0.073978913865816,"(-0.074,0.075)",0.97133,0.0996452232054823,0.0986395300431958,0.1841027115372,0.0204349817326256,"(0.02,0.184)",0.00926,0.0587366302960441,0.0578519845229059,0.140146541427057,-0.0172980235893343,"(-0.017,0.14)",0.11837,0.0240170914674346,0.0231862634847468,0.102842854701678,-0.0498814160140322,"(-0.05,0.103)",0.52259,0.0175014282888773,0.0173318024856059,0.0466521587076646,-0.011004328208524,"(-0.011,0.047)",0.21815,"Cornea and external disease",170,-0.273324071748608,-0.000943073987444357,-0.0000402069161383449,0.466544039905143,0.125340442916591,0.0155860851137081,-0.824288873729256,-7.77591583847208,0.0641166525294662,1594.58,1612.5,"Cornea/External","11",TRUE,11,0.06726,0.97133,0.97133,0.05556,0.23674,0.783885,-0.194258023814758,-0.000168726072104919,-0.0000402069161383449,0.288003767663377,0.0846273132312962,0.00584799252542107
"171","other corneal disorders","C",-0.155686847201967,-0.156177680417416,-0.0980063277609288,-0.21031026198925,"(-0.21,-0.098)",0.00001,-0.155339723216348,-0.155845314271662,-0.0971865415476373,-0.209982094352415,"(-0.21,-0.097)",0.00001,-0.116949267607408,-0.117640884009539,-0.0503474140031977,-0.179746832336377,"(-0.18,-0.05)",0.00199,-0.0953145881748116,-0.0959887465000917,-0.0282476461177532,-0.159254295522574,"(-0.159,-0.028)",0.01011,-0.14204489060591,-0.142554771821011,-0.0780836074875343,-0.201998242399341,"(-0.202,-0.078)",0.00015,-0.215429449579463,-0.216052588228293,-0.156929805761579,-0.27094482914453,"(-0.271,-0.157)",0.00001,-0.14577171720194,-0.145907172977126,-0.121528090073348,-0.169450346986087,"(-0.169,-0.122)",0.00001,"Cornea and external disease",171,-1.79241106771245,-1.78841465513892,-0.727380078672657,-0.437897163872965,-1.25068754365482,-2.48022319596792,-0.638081634475536,-6.01933284057183,0.0721656572483504,10402.3,10581.5,"Cornea/External","No recovery",FALSE,0,0.00002,0.00002,0.002388,0.01011,0.000225,0.00002,-1.68449716852414,-1.68074136396255,-0.706057706136561,-0.437897163872965,-1.19309329672908,-2.33089888038233
